Etunimi,Lukumäärä
Sini-Kaarina,5
Sinikka-Liisa,5
Sini-Minttu,5
Sinita,5
Siobhán,5
Sippola,5
Sippora,5
Siprina,5
Sirad,5
Sirian,5
Sirikiitta,5
Siriwan,5
Sirja-Riitta,5
Sirjo,5
Sirkitta,5
Sirkka-Helena,5
Sirkka-Helinä,5
Sirkka-Maria,5
Sirkka-Sisko,5
Sirkkuli,5
Sirkku-Maija,5
Sirpa-Maija,5
Sirpa-Marja,5
Sirpi,5
Sirwa,5
Sisay,5
Siska,5
Sisko-Kaarina,5
Sisko-Maija,5
Sisse,5
Sisu,5
Siukku,5
Siveä,5
Siyuan,5
Snejana,5
Snow,5
Sobia,5
Soham,5
Sohana,5
Soila-Maria,5
Soile-Maria,5
Solita,5
Solmaz,5
Solvej,5
Solvig,5
Somjai,5
Son,5
Stana,5
Stiina-Liisa,5
Storm,5
Stoyanova,5
Sucaad,5
Suchada,5
Sufia,5
Suhayla,5
Suhur,5
Sulaiman,5
Sunelma,5
Sunisa,5
Supattra,5
Suri,5
Susannantytär,5
Suvetar,5
Suvi-Emilia,5
Suvi-Kaisa,5
Suvi-Kristiina,5
Suvi-Maaret,5
Suvi-Mari,5
Suvi-Marjaana,5
Suvi-Marjut,5
Suvi-Riikka,5
Suvi-Susanna,5
Sviatlana,5
Sylvianna,5
Sylviina,5
Synnøve,5
Säde-Tuulia,5
Tabarak,5
Tabatha,5
Tahmina,5
Taina-Marja,5
Taina-Riitta,5
Tais,5
Taisiia,5
Taisija,5
Taisiya,5
Tallulah,5
Talvia,5
Tami,5
Tammi,5
Tanika,5
Tanja-Johanna,5
Tanja-Liisa,5
Tanja-Maaret,5
Tanjantytär,5
Tanveer,5
Tanvi,5
Tariq,5
Tarjantytär,5
Tarmontytär,5
Taru-Anna,5
Taruliina,5
Taru-Tiina,5
Tasmin,5
Tayeba,5
Tea-Leena,5
Teea-Tuulia,5
Teena,5
Tegan,5
Teija-Mari,5
Teija-Tiina,5
Temitope,5
Teolinda,5
Terece,5
Terena,5
Terhintytär,5
Tesma,5
Tete,5
Therece,5
Therésa,5
Therésia,5
Thia,5
Thilia,5
Thina,5
Thom,5
Thorborg,5
Tia-Emilia,5
Tia-Maaria,5
Tia-Marie,5
Tia-Riikka,5
Tigist,5
Tiia-Johanna,5
Tiia-Karoliina,5
Tiina-Anneli,5
Tiinaleena,5
Tiiu-Maria,5
Tikli,5
Tiku,5
Timjami,5
Tin,5
Tinca,5
Tintu,5
Tinuviel,5
Tirsa,5
Titilayo,5
Titta-Liina,5
Toa,5
Toora,5
Torun,5
Towa,5
Triine,5
Tringa,5
Tsambika,5
Tugba,5
Tuija-Kaisa,5
Tuija-Marja,5
Tuije,5
Tuire-Liisa,5
Tuiti,5
Tuttan,5
Tuukantytär,5
Tuuli-Elina,5
Tuuli-Emilia,5
Tuulimari,5
Tuuli-Marja,5
Tuuna,5
Tuuti,5
Tülin,5
Tyrsky,5
Tyttiina,5
Tytti-Liisa,5
Tytti-Sisko,5
Tyyne-Maria,5
Tähdikki,5
Ugbaad,5
Ugbad,5
Uina,5
Ulla-Hannele,5
Ulla-Karin,5
Ulla-Katri,5
Ullamarja,5
Ulla-Reetta,5
Ulvi,5
Ulyana,5
Unda,5
Undine,5
Une,5
Unn,5
Unna-Maija,5
Unnu,5
Ut,5
Uta,5
Vahida,5
Vaida,5
Waleed,5
Valentia,5
Walentina,5
Valéria,5
Valeriana,5
Valfrida,5
Wali,5
Vally,5
Valmira,5
Valmire,5
Valonsäde,5
Vân,5
Wang,5
Vanna,5
Waraporn,5
Varda,5
Wasan,5
Wasana,5
Waseem,5
Vasilina,5
Vasilissa,5
Veanna,5
Veera-Emilia,5
Veera-Johanna,5
Veera-Lotta,5
Veera-Mari,5
Veera-Tuulia,5
Veikontytär,5
Wenni,5
Wenny,5
Véra,5
Werona,5
Vidia,5
Wiia,5
Viira,5
Viivi-Maaria,5
Viivi-Olivia,5
Viktooria,5
Viktorinna,5
Vildan,5
Vilhelmine,5
Vilhemiina,5
Viljamaria,5
Viljatuuli,5
Vilka,5
Vilma-Emilia,5
Vilma-Leena,5
Vilmaliina,5
Vilve,5
Virgine,5
Virpi-Maarit,5
Virva-Tuuli,5
Virve-Leena,5
Vonne,5
Ximena,5
Xuân,5
Yahia,5
Yanisa,5
Yar,5
Yazmin,5
Yazmine,5
Yenni,5
Yeshi,5
Yevgeniya,5
Ylva-Li,5
Yoko,5
Yonis,5
Yousuf,5
Yui,5
Yumna,5
Ywonne,5
Zaina,5
Zamira,5
Zeena,5
Zelal,5
Zelealem,5
Zelia,5
Zelina,5
Zhang,5
Zine,5
Ziyad,5
Zoha,5
Zozan,5
Zubaida,5
Zuhra,5
Zübeyde,5
Äänis,5
